QuestionId,AnswerType,AnswerText,MisconceptionId
1595,C,\( 14.5 \mathrm{~m} \),1519.0
1595,D,\( 15 \mathrm{~m} \),
1596,A,\( 12 \),
1596,B,\( 8.3 \),1013.0
1596,C,\( 5 \),
1596,D,\( 1.2 \),
1597,A,![Image of a calculator button. The symbol on the button is \(\frac{\square}{\square}\)]() ![Image of a calculator button. The symbol on the button is \(\frac{\square}{\square}\)](),1840.0
1597,B,![Image of a calculator button. The symbol on the button is \( x^{-1} \)]() ![Image of a calculator button. The symbol on the button is \( x^{-1} \)](),136.0
1597,C,![Image of a calculator button. The symbol on the button is \( x^{\square} \)]() ![Image of a calculator button. The symbol on the button is \( x^{\square} \)](),
1597,D,![Image of a calculator button. The symbol on the button is \( S \Leftrightarrow D \)]() ![Image of a calculator button. The symbol on the button is \( S \Leftrightarrow D \)](),127.0
1598,A,\( -3 \),1760.0
1598,B,\( -2.75 \),2049.0
1598,C,\( -4.5 \),2109.0
1598,D,\( -3.5 \),
1599,A,\( \frac{c}{h+4} \),
1599,B,\( \frac{c+4}{h+4} \),488.0
1599,C,\( \frac{c}{h}+4 \),1507.0
1599,D,\( \frac{h+4}{c} \),1542.0
1600,A,\( x<4 \),
1600,B,"\( x<-1.4, x>1.4 \)",2043.0
1600,C,\( x \geq 0 \),
1600,D,\( -1.4<x<1.4 \),
1601,A,\( 4 \),911.0
1601,B,\( 6 \),
1601,C,\( 14 \),
1601,D,\( 3 \),
1602,A,Only Tom,838.0
1602,B,Only Katie,
1602,C,Both Tom and Katie,
1602,D,Neither is correct,
1603,A,\( 7 \),2376.0
1603,B,\( 5 \),
1603,C,\( 3 \),
1603,D,\( 4 \),
1604,A,\( 1 \),
1604,B,\( 2 \),1072.0
1604,C,\( 3 \),952.0
1604,D,\( 12 \),2352.0
1605,A,\( 0.28 \),261.0
1605,B,\( 1.6 \),2481.0
1605,C,\( 0.16 \),
1605,D,\( 1 \),1416.0
1606,A,Always true,
1606,B,Sometimes true,
1606,C,Never true,1031.0
1606,D,l'd just be guessing,
1607,A,Only step \( 1 \),
1607,B,Only ste.p \( 2 \),1214.0
1607,C,Both steps are correct,1214.0
1607,D,Both step.s are incorrect,1130.0
1608,A,\( 4+5=-1 \),2101.0
1608,B,\( -1+5=4 \),
1608,C,\( -1+4=5 \),2054.0
1608,D,\( 1+4=5 \),2469.0
1609,A,\( 0 \),2355.0
1609,B,\( 1 \),2355.0
1609,C,\( 3 \),
1609,D,\( 9 \),2355.0
1610,A,\( \mathrm{CM} \),
1610,B,DCCCC,668.0
1610,C,IXOO,1553.0
1610,D,ССССССССС,382.0
1611,A,"Only
Jo",
1611,B,"Only
Paul",
1611,C,Both Jo and Paul,1379.0
1611,D,Neither is correct,
1612,A,\( 0.151 \),1510.0
1612,B,\( 0.312 \),1795.0
1612,C,\( 0.308 \),
1612,D,\( 0.318 \),699.0
1613,A,"Only
Tom",
1613,B,"Only
Katie",
1613,C,Both Tom and Katie,
1613,D,Neither is correct,1110.0
1614,A,"![2 axes showing a positive gradient, crossing the y axis at a positive number]()",401.0
1614,B,![2 axes showing a positive gradient with a negative y intercept ](),401.0
1614,C,![2 axes showing a negative gradient with a positive y intercept](),
1614,D,![2 axes with a negative gradient and a negative y intercept](),2282.0
1615,A,\( \frac{n-6}{3}=21 \),
1615,B,\( n-6 \div 3=21 \),1507.0
1615,C,\( 3(n-6)=21 \),1004.0
1615,D,\( \frac{n}{3}-6=21 \),987.0
1616,A,\( 165 \div 24 \),468.0
1616,B,\( \frac{165}{360} \times 24 \),
1616,C,\( \frac{360}{24} \times 165 \),
1616,D,\( \frac{165}{360} \div 24 \),565.0
1617,A,\( \frac{1}{33} \),
1617,B,\( \frac{9}{11} \),609.0
1617,C,\( \frac{9}{33} \),1621.0
1617,D,\( \frac{1}{11} \),
1618,A,Square-based pyramid,
1618,B,Triangular prism,1927.0
1618,C,Cone,402.0
1618,D,Triangular-based pyramid,816.0
1619,A,\( \begin{array}{l}h(j+2)=75 \\ h(2+j)=-75\end{array} \),1336.0
1619,B,\( \begin{array}{l}h(j+2)=23 \\ h(2+j)=32\end{array} \),1336.0
1619,C,\( \begin{array}{l}h(j+2)=32 \\ h(2+j)=23\end{array} \),1336.0
1619,D,\( \begin{array}{l}h(j+2)=75 \\ h(2+j)=75\end{array} \),
1620,A,\( -9 \),
1620,B,\( -53 \),
1620,C,\( -57 \),736.0
1620,D,\( -45 \),
1621,A,\( c \) and \( g \),1389.0
1621,B,\( c \) and \( k \),
1621,C,\( d \) and \( j \),2336.0
1621,D,\( b \) and \( f \),1389.0
1622,A,\( 3 \),
1622,B,\( 2 \),391.0
1622,C,\( 1.5 \),1458.0
1622,D,\( 12 \),1214.0
1623,A,\( 7 \),1982.0
1623,B,\( 4 \),
1623,C,\( 5 \),1215.0
1623,D,\( 8 \),1982.0
1624,A,Thirty-six,
1624,B,Six,
1624,C,Nine,
1624,D,Eighteen,131.0
1625,A,\( 3.2 \),2392.0
1625,B,\( 3.12 \),
1625,C,\( 3.16 \),
1625,D,\( 3.15 \),1248.0
1626,A,\( 10 \pi\ \mathrm{cm}^{2} \),1455.0
1626,B,\( 25 \pi\ \mathrm{cm}^{2} \),
1626,C,\( 45 \pi\ \mathrm{cm}^{2} \),
1626,D,\( 100 \pi\ \mathrm{cm}^{2} \),1686.0
1627,A,\( 200 \mathrm{~m} \),790.0
1627,B,\( 2 \mathrm{~m} \),1585.0
1627,C,\( 100 \mathrm{~m} \),
1627,D,\( 22.36 \mathrm{~m} \),2286.0
1628,A,"\( x=-1.4, \quad x=4.3 \)",212.0
1628,B,\( y=-6 \),379.0
1628,C,"\( x=-1.75, \quad x=4.75 \)",
1628,D,"\( x=1.4, \quad x=-4.3 \)",
1629,A,"Only
Tom",
1629,B,"Only
Katie",
1629,C,Both Tom and Katie,
1629,D,Neither is correct,1554.0
1630,A,"\( 356,900 \)",1379.0
1630,B,"\( 356,960 \)",1248.0
1630,C,"\( 400,000 \)",2392.0
1630,D,"\( 357,000 \)",
1631,A,Only Tom,1216.0
1631,B,Only Katie,
1631,C,Both Tom and Katie,1216.0
1631,D,Neither is correct,
1632,A,\( 10 a b \),1416.0
1632,B,\( 24+a b \),1116.0
1632,C,\( 24 a b \),
1632,D,Does not simplify,346.0
1633,A,"Only
Jo",
1633,B,"Only
Paul",
1633,C,Both Jo and Paul,969.0
1633,D,Neither is correct,74.0
1634,A,\( 0.07 \),
1634,B,\( 0.1 \),739.0
1634,C,\( 0.7 \),1675.0
1634,D,\( 1.0 \),2392.0
1635,A,Only Tom,
1635,B,Only Katie,137.0
1635,C,Both Tom and Katie,511.0
1635,D,Neither is correct,1336.0
1636,A,Only Tom,194.0
1636,B,Only Katie,
1636,C,Both Tom and Katie,
1636,D,Neither is correct,110.0
1637,A,\( -2<x<3 \),
1637,B,\( -1<x<3 \),1937.0
1637,C,\( -0.5<x<2.5 \),256.0
1637,D,\( -5<x<15 \),1214.0
1638,A,\( 3 \),911.0
1638,B,\( 5 \),
1638,C,\( 14 \),
1638,D,\( 10 \),
1639,A,\( £ 81000 \),1978.0
1639,B,\( £ 30500 \),
1639,C,\( £ 35500 \),
1639,D,\( £ 80000 \),1773.0
1640,A,\( 1 \),
1640,B,\( \frac{6}{36} \),1976.0
1640,C,\( \frac{1}{36} \),78.0
1640,D,\( 6 \),495.0
1641,A,Mean,
1641,B,Median,589.0
1641,C,Mode,1992.0
1641,D,All are representative,1126.0
1642,A,\( < \),
1642,B,\( > \),1880.0
1642,C,None of these,1828.0
1642,D,\( = \),1828.0
1643,A,Parallel,
1643,B,Opposite,2424.0
1643,C,Perpendicular,
1643,D,Equidistant,1513.0
1644,A,\( 1: 2 \),
1644,B,\( 1: 3 \),357.0
1644,C,\( 1: 4 \),357.0
1644,D,\( 1: 5 \),357.0
1645,A,"\[
n=5
\]
or
\[
n=-5
\]",2539.0
1645,B,"\(
p=\sqrt{10}
\)
or
\(
p=-\sqrt{10}
\)",
1645,C,"\[
p=2
\]
or
\[
p=-2
\]",256.0
1645,D,"\[
p=4
\]
or
\[
p=-4
\]",1214.0
1646,A,\( m=n \),1908.0
1646,B,\( m+n=90 \),
1646,C,\( m+n=270 \),51.0
1646,D,\( m+n=360 \),1908.0
1647,A,\( p q+3 \),2122.0
1647,B,\( \frac{p}{q}+3 \),
1647,C,\( \frac{p}{q+3} \),190.0
1647,D,\( p-q+3 \),1875.0
1648,A,\( 0.02 \),
1648,B,\( 0.012 \),397.0
1648,C,\( 0.21 \),397.0
1648,D,\( 0.2 \),2346.0
1649,A,\( 55 \),968.0
1649,B,\( 100 \),968.0
1649,C,\( 500 \),968.0
1649,D,\( 125 \),
1650,A,\( 4 \),
1650,B,\( 7 \),
1650,C,\( 3.5 \),914.0
1650,D,\( 70 \),1710.0
1651,A,"Only
Tom",515.0
1651,B,"Only
Katie",1041.0
1651,C,Both Tom and Katie,
1651,D,Neither is correct,1370.0
1652,A,\( \Delta=-26 \),
1652,B,\( \Delta=+24 \),994.0
1652,C,\( \Delta =-11 \),2316.0
1652,D,\( \Delta=-24 \),
1653,A,A,
1653,B,B,2026.0
1653,C,C,
1653,D,D,
1654,A,\( 1 \),
1654,B,\( 3 \),2349.0
1654,C,\( \frac{1}{3} \),
1654,D,\( 0 \),832.0
1655,A,\( 72 \),414.0
1655,B,\( 6 \),
1655,C,\( 108 \),1881.0
1655,D,\( 9 \),
1656,A,\( \frac{30}{360} \times 7 \),1203.0
1656,B,\( \frac{7}{30} \times 360 \),
1656,C,\( \frac{30}{7} \times 360 \),1542.0
1656,D,\( 7 \times 30 \),1445.0
1657,A,\( 3 \% \),
1657,B,\( 30 \% \),1673.0
1657,C,\( 0.03 \% \),1965.0
1657,D,\( 0.3 \% \),1320.0
1658,A,![A graph with a straight line going from bottom left to top right. The graph starts from above the  origin on the y axis. ](),
1658,B,"![A graph that starts in the top left, drops steeply down as you move right, briefly levels off, then steeply up back to the same level as the starting point, forming a symmetrical U shape]()",332.0
1658,C,![A graph with a straight line going from bottom left to top right. The graph starts from 0 on the y axis. ](),766.0
1658,D,![A graph starting at the top left and rapidly decreasing as it moves right before slowing down and starting to level off ](),
1659,A,\( 1 \frac{3}{7} \),
1659,B,\( 2 \frac{1}{5} \),
1659,C,\( 1 \frac{2}{5} \),
1659,D,\( \frac{7}{10} \),2359.0
1660,A,\( 4 a-3 b \),1695.0
1660,B,\( -2 a b \),2326.0
1660,C,\( 4 a-4 b \),
1660,D,\( 2 a-b \),
1661,A,\( 4^{8} \),2524.0
1661,B,\( 16^{12} \),
1661,C,\( 4^{12} \),
1661,D,None of these options,
1662,A,"\( x<-1, x>2 \)",2043.0
1662,B,\( -1<x<2 \),
1662,C,\( -2<x<3 \),212.0
1662,D,\( x=2 \),
1663,A,\( 7 \) hours,
1663,B,\( 8 \) hours,11.0
1663,C,\( 30 \) hours,1586.0
1663,D,\( 15 \) hours,1731.0
1664,A,\( 7 \),171.0
1664,B,\( 20 \),2384.0
1664,C,\( 8 \),
1664,D,\( 4 \),1676.0
1665,A,Only Tom,
1665,B,"Only
Katie",1566.0
1665,C,Both Tom and Katie,1566.0
1665,D,Neither is correct,1929.0
1666,A,\( 20 \),108.0
1666,B,\( 14 \),1737.0
1666,C,\( 15 \),
1666,D,\( 18 \),
1667,A,\( 18^{\circ} \),2266.0
1667,B,\( 162^{\circ} \),1897.0
1667,C,\( 208^{\circ} \),699.0
1667,D,\( 198^{\circ} \),
1668,A,cat,564.0
1668,B,cat & horse,
1668,C,\( \begin{array}{c}\text { goat \& } \\ \text { toad }\end{array} \),
1668,D,"horse, goat
& toad",42.0
1669,A,"\( \begin{array}{l}8,650,527 \\ 8,605,752 \\ 8,605,572 \\ 8,605,527\end{array} \)",
1669,B,"\( \begin{array}{l}8,605,752 \\ 8,605,572 \\ 8,650,527 \\ 8,605,527\end{array} \)",1365.0
1669,C,"\( \begin{array}{l}8,605,527 \\ 8,605,752 \\ 8,605,572 \\ 8,650,527\end{array} \)",
1669,D,"\( \begin{array}{l}8,605,527 \\ 8,605,572 \\ 8,605,752 \\ 8,650,527\end{array} \)",
1670,A,![A points to 'the slope' which is the rectangular face coming off the hypotenuse of the right angled triangle](),1442.0
1670,B,![B points to 'the front' which is the right angled triangle face](),
1670,C,![C points to 'the back' which is the rectangular face coming off the short vertical side of the right angled triangle](),2231.0
1670,D,![D points to 'the base' which is the rectangular face coming off the long horizontal side of the right angled triangle](),2231.0
1671,A,Lowest Common Multiple,
1671,B,Highest Common Factor,710.0
1671,C,Product,239.0
1671,D,Sum,1473.0
1672,A,\( 11.47 \),1379.0
1672,B,\( 11.48 \),
1672,C,\( 11.58 \),2330.0
1672,D,\( 11.59 \),2330.0
1673,A,\( 30 \% \),
1673,B,\( 25 \% \),2364.0
1673,C,\( \frac{1}{5} \),
1673,D,\( 20 \% \),
1674,A,\( 1 \),
1674,B,\( 13 \),1209.0
1674,C,\( 4 \),
1674,D,\( 37 \),2034.0
1675,A,"Protractor 
Compass",723.0
1675,B,"Ruler 
Compass",651.0
1675,C,"Ruler
Protractor
Compass",1613.0
1675,D,"Ruler 
Protractor",
1676,A,\( 0.3 \),1954.0
1676,B,\( 30 \),1645.0
1676,C,\( 300 \),1120.0
1676,D,\( 3000 \),
1677,A,\( (x+4)(x+16) \),
1677,B,\( (x+8)(x+8) \),1535.0
1677,C,\( (x+12)(x+8) \),418.0
1677,D,\( (x+14)(x+6) \),418.0
1678,A,\( 100 \mathrm{mph} \),509.0
1678,B,\( 50 \mathrm{mph} \),
1678,C,\( 25 \mathrm{mph} \),
1678,D,\( 12.5 \mathrm{mph} \),790.0
1679,A,\( 2(y+3)=43 \),
1679,B,\( y+3=\frac{43+3}{2} \),
1679,C,"![A bar model showing a bar for Jodie's age as y + 3 which is half the width of her father's bar.  Her father's bar is shown as 2 lots of y + 3, where the first y + 3 + y total to 43.]()",31.0
1679,D,"![A bar model showing a bar for Jodie's age as y + 3 which is half the width of her father's bar.  Her father's bar is shown as 46 in total, split into 2 lots of 23.]()",31.0
1680,A,Only Inequality \( 1 \),1880.0
1680,B,Only Inequality \( 2 \),
1680,C,Both Inequalities \( 1 \) and \( 2 \),
1680,D,Neither Inequality \( 1 \) nor \( 2 \),
1681,A,\( 9 \times 13 \),1988.0
1681,B,\( 8 \times 13 \),
1681,C,\( 8 \times 12 \),1379.0
1681,D,\( 9 \times 12 \),794.0
1682,A,\( 13: 25 \),
1682,B,01:25,581.0
1682,C,\( 12: 85 \),161.0
1682,D,\( 13: 15 \),
1683,A,\( 6 \),
1683,B,\( -6 \),
1683,C,\( -12 \),1294.0
1683,D,\( 12 \),
1684,A,\( 3.38 \),980.0
1684,B,\( 7.49 \),1514.0
1684,C,\( 5.18 \),980.0
1684,D,\( 3.29 \),
1685,A,\( \frac{12}{5} \),
1685,B,\( \frac{5}{12} \),652.0
1685,C,\( \frac{1}{5} \),1495.0
1685,D,\( \frac{1}{12} \),1128.0
1686,A,![A column subtraction written as 7.000 - 0.612 with the decimal points lined up.](),
1686,B,![A column subtraction written as 0.007 - 0.612 with the decimal points lined up.](),2044.0
1686,C,![A column subtraction written as 0.700 - 0.612 with the decimal points lined up.](),2044.0
1686,D,"![A column subtraction written as 7.0 - 0.612 The 7 is above the 6, the decimal point in 7.0 is above the 1 and the 0 of 7.0 is above the 2.]()",2203.0
1687,A,\( -4.5 \),2107.0
1687,B,\( -3.5 \),
1687,C,\( -8.5 \),388.0
1687,D,\( -1 \),1103.0
1688,A,\( 82 \),2386.0
1688,B,\( 85 \),
1688,C,\( 74 \),
1688,D,\( 88 \),2252.0
1689,A,\( 1 \frac{2}{5} \),
1689,B,\( \frac{7}{5} \),687.0
1689,C,\( \frac{7}{0} \),
1689,D,\( 1 \frac{2}{0} \),172.0
1690,A,\( \frac{1}{8} \),1495.0
1690,B,\( \frac{3}{4} \),
1690,C,\( \frac{1}{6} \),1018.0
1690,D,\( \frac{8}{6} \),1542.0
1691,A,\( \frac{33}{40} \),1514.0
1691,B,\( \frac{17}{40} \),
1691,C,\( \frac{4}{3} \),172.0
1691,D,\( \frac{1}{10} \),1655.0
1692,A,\( (p+25)(p+4) \),1535.0
1692,B,\( (p+5)(p+5) \),1606.0
1692,C,\( (p+5)(p+20) \),
1692,D,Does not factorise,
1693,A,\( \frac{1}{5} \),
1693,B,\( 0.5 \),1715.0
1693,C,\( 33 \frac{1}{3} \% \),
1693,D,A and B,
1694,A,\( 3.3 \) litres,1120.0
1694,B,\( 0.3 \) litres,
1694,C,\( 0.303 \) litres,
1694,D,\( 0.33 \) litres,
1695,A,Only Tom,
1695,B,Only Katie,
1695,C,Both Tom and Katie,
1695,D,Neither is correct,470.0
1696,A,\( 730 \),
1696,B,\( 366 \),
1696,C,\( 364 \),1322.0
1696,D,\( 365 \),1322.0
1697,A,\( 471 \),81.0
1697,B,\( 454 \),81.0
1697,C,\( 505 \),
1697,D,\( 522 \),
1698,A,\( 95 \),2284.0
1698,B,\( 55 \),
1698,C,\( 50 \),1631.0
1698,D,\( 45 \),1293.0
1699,A,\( \{-32<x<32\} \),2316.0
1699,B,\( \{x<8\} \),2577.0
1699,C,\( \{-8<x<8\} \),
1699,D,\( \{x<-8\} \cup\{x>8\} \),1880.0
1700,A,\( 0.3 \),153.0
1700,B,\( 9.3 \),
1700,C,\( 0.333 \ldots \),2359.0
1700,D,\( 3 \),
1701,A,Radius,1271.0
1701,B,Chord,
1701,C,Tangent,1733.0
1701,D,Diameter,1741.0
1702,A,\( 4.25 \),
1702,B,\( -4.25 \),
1702,C,\( 3.3 \),
1702,D,\( 2.7 \),1214.0
1703,A,always true,557.0
1703,B,sometimes true,
1703,C,never true,557.0
1703,D,Need more information,
1704,A,\( x^{2}+x-5 \leq 0 \),1367.0
1704,B,\( x^{2}+x-5 \geq 0 \),
1704,C,\( x^{2}+x-5<0 \),
1704,D,\( x^{2}+x-5>0 \),1880.0
1705,A,\( \frac{1}{3} \),1536.0
1705,B,\( 3 \),
1705,C,\( -3 \),1536.0
1705,D,\( 9 \),
1706,A,"\( (-9,1) \)",876.0
1706,B,"\( (0,5) \)",2316.0
1706,C,"\( (3,-1) \)",
1706,D,"\( (6,4) \)",
1707,A,\( A=6 x \),
1707,B,\( A=36 x^{2} \),454.0
1707,C,\( A=3+2 x \),828.0
1707,D,\( A=6+4 x \),982.0
1708,A,"\( 17,000-2,000 \)",1379.0
1708,B,"\( 18,000-3,000 \)",1988.0
1708,C,"\( 18,000-2,000 \)",
1708,D,"\( 17,000-3,000 \)",
1709,A,\( 2 \),1310.0
1709,B,\( 22 \),
1709,C,\( 32 \),
1709,D,\( 42 \),
1710,A,\( 81 \),
1710,B,\( 71 \),
1710,C,\( 8 \),1115.0
1710,D,Not enough information,2472.0
1711,A,\( k=-4 \),
1711,B,\( k=4 \),1803.0
1711,C,"\[
k=0
\]
or
\[
k=4
\]",
1711,D,"\[
k=2
\]
or
\[
k=-2
\]",
1712,A,"Only
Tom",537.0
1712,B,Only Katie,801.0
1712,C,Both Tom and Katie,537.0
1712,D,Neither is correct,
1713,A,\( 10 \),2125.0
1713,B,\( 1000 \),1051.0
1713,C,\( 25 \),1577.0
1713,D,\( 100 \),
1714,A,\( \frac{6}{3} \),1156.0
1714,B,\( \frac{2}{18} \),2399.0
1714,C,\( \frac{2}{9} \),
1714,D,\( \frac{2}{3} \),381.0
1715,A,"![The number 3, then a calculator button labelled \(\frac{\square}{\square}\), then the number 7]()",
1715,B,"![The number 3, then a calculator button labelled \( x^{-1} \), then the number 7]()",2447.0
1715,C,"![The number 3, then a calculator button labelled \(\cdot\), then the number 7]()",1609.0
1715,D,"![The number 3, then a calculator button labelled \(-\), then the number 7]()",1208.0
1716,A,"\(
\triangle=+0
\)
(no \( \mathrm{m} \) term)",1153.0
1716,B,\( \triangle=-4 \),
1716,C,\( \triangle=+8 \),974.0
1716,D,\( \triangle=+4 \),2225.0
1717,A,\( \frac{5 r}{6 r}=1 \),1566.0
1717,B,\( 5 r+1=7 r \),1206.0
1717,C,\( 5 r+6=42 r \),
1717,D,\( \frac{5}{6}+r=7 \),120.0
1718,A,\( x^{2}-6 x-9 \),1597.0
1718,B,\( x^{2}-9 \),
1718,C,\( x^{2}+9 \),1872.0
1718,D,\( x^{2}-6 x+9 \),
1719,A,Four,
1719,B,Six,
1719,C,Twelve,131.0
1719,D,Twenty-four,
1720,A,\( 1 \),710.0
1720,B,\( 13 \),1473.0
1720,C,\( 42 \),
1720,D,They do not have a lowest common multiple,
1721,A,\( 15 \),2119.0
1721,B,\( 12 \),397.0
1721,C,\( 7 \),691.0
1721,D,\( 27 \),
1722,A,\( 1999.5 \mathrm{~mm} \),
1722,B,\( 1995 \mathrm{~mm} \),
1722,C,\( 1950 \mathrm{~mm} \),1652.0
1722,D,\( 199.5 \mathrm{~mm} \),
1723,A,"\(
\triangle=+0
\)
(no \( m \) term)",2256.0
1723,B,\( \triangle=+4 \),974.0
1723,C,\( \triangle=+2 \),2131.0
1723,D,\( \triangle=-4 \),
1724,A,\( 4 \),2375.0
1724,B,\( 40 \),2546.0
1724,C,\( 400 \),
1724,D,\( 4000 \),2565.0
1725,A,\( \begin{array}{l}\text { Tea }=0.5 \\ \text { coffee }=0.6\end{array} \),1183.0
1725,B,"\( \begin{array}{l}\text { Tea }=30 p, \\ \text { coffee }=£ 1.10\end{array} \)",512.0
1725,C,\( \begin{array}{l}\text { Tea }=60 p \\ \text { coffee }=50 p\end{array} \),
1725,D,Tea \( =50 \mathrm{p} \) coffee \( =60 p \),
1726,A,\( 5 x+11 \),
1726,B,\( x-3 \),1527.0
1726,C,\( x+4 \),
1726,D,Not enough information,1527.0
1727,A,\( 4-6 p \),2143.0
1727,B,\( 3-6 p \),
1727,C,\( 1-6 p \),1911.0
1727,D,\( 6 p-3 \),1510.0
1728,A,\( \frac{2}{16} \),907.0
1728,B,\( \frac{1}{10} \),1507.0
1728,C,\( \frac{7}{10} \),
1728,D,\( \frac{5}{10} \),
1729,A,\( 35 \div 7 \),2311.0
1729,B,\( 35-7 \),1978.0
1729,C,\( 35+7 \),
1729,D,\( 35 \times 7 \),126.0
1730,A,Hexagonalbased pyramid,1783.0
1730,B,Hexagonal prism,
1730,C,Hexagon,1837.0
1730,D,This net would not create a 3D shape,
1731,A,Only Tom,
1731,B,Only Katie,340.0
1731,C,Both Tom and Katie,340.0
1731,D,Neither is correct,
1732,A,\( 45 \) r6,1939.0
1732,B,\( 46 \),
1732,C,\( 45 \frac{6}{7} \),1939.0
1732,D,\( 45 \),1939.0
1733,A,\( 4 \),1842.0
1733,B,\( 24 \),
1733,C,\( 28 \),
1733,D,\( 22 \),1532.0
1734,A,\( \begin{array}{c}2+35=37 \\ 0.7+0.9=1.6 \\ 37+1.6=38.6\end{array} \),
1734,B,\( \begin{array}{c}2.7+35=37.7 \\ 37.7+0.9=38.6\end{array} \),1999.0
1734,C,\( \begin{array}{c}2+35=37 \\ 0.7+0.9=1.6 \\ 37+1.6=37.16\end{array} \),2305.0
1734,D,\( \begin{array}{c}2+35=37 \\ 0.7+0.9=0.16 \\ 35+0.16=35.16\end{array} \),
1735,A,\( n \geq 3 \),38.0
1735,B,\( \frac{43}{12} \geq n \),
1735,C,\( \frac{35}{12} \geq n \),107.0
1735,D,\( 3 \geq n \),
1736,A,"\[
+0
\]
(no number term)",2220.0
1736,B,\( -6 \),108.0
1736,C,\( -4 \),
1736,D,\( +4 \),1510.0
1737,A,\( 2 a+2 b \),
1737,B,\( a b \),833.0
1737,C,\( a+b \),1706.0
1737,D,Not enough information,935.0
1738,A,Reflex,
1738,B,Obtuse,599.0
1738,C,Acute,1202.0
1738,D,A right angle,219.0
1739,A,alternate angles,2454.0
1739,B,corresponding angles,
1739,C,co-interior angles,2336.0
1739,D,opposite angles,625.0
1740,A,\( y=-3 \),2080.0
1740,B,\( x=-3 \),2080.0
1740,C,\( x=1 \),
1740,D,\( y=1 \),2113.0
1741,A,Linear,1198.0
1741,B,Quadratic,
1741,C,Geometric,1388.0
1741,D,Fibonacci,2228.0
1742,A,\( 6 x-y-z \),1380.0
1742,B,\( 6 x+y-z \),
1742,C,\( 6 x-5 y-z \),1380.0
1742,D,Does not simplify,436.0
1743,A,\( 170 \% \),904.0
1743,B,\( 176 \% \),
1743,C,\( 166 \% \),904.0
1743,D,\( 264 \% \),890.0
1744,A,"\( 1,7 \)",
1744,B,"\( 5,19 \)",
1744,C,"\( 13,63 \)",32.0
1744,D,"\( 1,15 \)",
1745,A,\( 7 \mathrm{~cm} \),423.0
1745,B,\( 90 \mathrm{~cm} \),423.0
1745,C,\( 8 \mathrm{~cm} \),
1745,D,\( 60 \mathrm{~cm} \),423.0
1746,A,"\( (-5,0) \)",2436.0
1746,B,"\[
(-5,0)
\] and \[
(5,0)
\]",
1746,C,"\( (5,0) \)",
1746,D,It doesn't intercept the \( x \) axis,
1747,A,\( 225^{\degree} \),
1747,B,\( 315^{\degree} \),
1747,C,\( 135^{\degree} \),860.0
1747,D,\( 180^{\degree} \),
1748,A,\( y=x \),
1748,B,\( y=4.5 \),268.0
1748,C,\( y=-x \),1139.0
1748,D,This is not a reflection,268.0
1749,A,\( 0.07 \% \),1965.0
1749,B,\( 70 \% \),1632.0
1749,C,\( 7 \% \),
1749,D,\( 0.7 \% \),61.0
1750,A,\( \frac{1}{36} \),
1750,B,\( \frac{1}{6} \),27.0
1750,C,\( \frac{1}{9} \),
1750,D,\( \frac{1}{4} \),
1751,A,\( 1.332 \ldots \),1157.0
1751,B,\( 2.243 \ldots \),
1751,C,\( 1.533 \ldots \),1379.0
1751,D,\( 1.899 \ldots \),
1752,A,\( y=7 \),
1752,B,\(x=-10\),1513.0
1752,C,\( x=-\frac{1}{10} \),2491.0
1752,D,\( x=\frac{1}{10} \),
1753,A,\( 0.4 \),2273.0
1753,B,\( 2 \),2359.0
1753,C,\( 0.32 \),1074.0
1753,D,\( 0.5 \),
1754,A,\( 19.5 m \),
1754,B,\( 48 m \),991.0
1754,C,\( 120 m \),989.0
1754,D,\( 39 m \),
1755,A,\( (2 y-3)(2 y-3) \),894.0
1755,B,\( 4 y^{2}-9 \),1872.0
1755,C,\( 4 y^{2}+9 \),1872.0
1755,D,\( 4 y^{2}-12 y+9 \),
1756,A,\( 2.3 \),619.0
1756,B,\( 0.23 \),
1756,C,\( 23 \),1756.0
1756,D,\( 23.00 \),329.0
1757,A,"\( -1,-1,-1 \)",
1757,B,"\( -1,2,7 \)",1552.0
1757,C,"\( -1,-3,-11 \)",1597.0
1757,D,"\( -1,-4,-10 \)",2316.0
1758,A,"![A function machine which has 4 parts joined by arrows pointing from left to right. ""𝑥"" is the first part, written on the left, followed by a horizontal arrow pointing to a rectangle that has ""+ 4"" written inside it, followed by a horizontal arrow pointing to a rectangle that has ""square"" written inside it, followed by a horizontal arrow pointing to ""y"".]()",77.0
1758,B,"![A function machine which has 4 parts joined by arrows pointing from left to right. ""𝑥"" is the first part, written on the left, followed by a horizontal arrow pointing to a rectangle that has ""✕ 2"" written inside it, followed by a horizontal arrow pointing to a rectangle that has ""+ 4"" written inside it, followed by a horizontal arrow pointing to ""y"".]()",2316.0
